ID,Dt_Customer,Recency,MntWines,MntFruits,MntMeatProducts,MntFishProducts,MntSweetProducts,MntGoldProds,NumDealsPurchases,NumWebPurchases,NumCatalogPurchases,NumStorePurchases,NumWebVisitsMonth,AcceptedCmp3,AcceptedCmp4,AcceptedCmp5,AcceptedCmp1,AcceptedCmp2,Complain,Z_CostContact,Z_Revenue,Response
10590,3/30/13,91,794,73,573,0,29,14,1,4,8,10,2,0,0,0,0,0,0,3,11,0
5080,10/21/13,12,420,0,452,182,64,140,1,6,6,4,2,0,0,0,0,0,0,3,11,1
8369,11/8/12,21,1,2,7,4,3,11,1,0,1,2,8,0,0,0,0,0,0,3,11,0
5232,1/27/14,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0
2407,11/9/12,10,823,25,459,124,29,95,1,6,6,7,4,0,0,1,0,0,0,3,11,1
3834,3/17/13,35,231,161,215,171,30,53,2,8,2,11,5,0,0,0,0,0,0,3,11,0
7912,4/22/13,69,8,15,27,0,20,33,2,3,1,2,8,1,0,0,0,0,0,3,11,0
7712,4/28/14,68,182,17,259,77,70,29,1,6,2,10,4,0,0,0,0,0,0,3,11,0
1065,12/29/13,85,557,129,984,193,37,18,1,5,8,5,2,0,0,0,0,0,0,3,11,0
7275,10/4/13,34,79,1,31,4,4,12,3,2,1,4,6,0,0,0,0,0,0,3,11,0
1343,9/26/12,55,368,24,68,38,0,88,6,8,2,6,7,0,0,0,0,0,0,3,11,0
1384,11/23/13,10,6,4,14,8,8,22,2,2,1,2,8,1,0,0,0,0,0,3,11,0
9967,5/30/13,30,160,15,196,15,11,50,8,6,1,7,8,0,0,0,0,0,0,3,11,0
6181,7/31/12,36,488,21,238,56,108,28,1,8,7,11,6,0,0,0,0,0,0,3,11,0
10507,7/25/13,14,691,7,69,0,7,23,4,2,2,7,8,0,1,0,0,0,0,3,11,0
2674,9/4/12,79,543,10,205,160,143,82,1,6,3,6,3,0,0,0,0,0,0,3,11,1
2698,11/7/13,52,254,7,108,20,0,26,3,6,3,5,6,0,0,0,0,0,0,3,11,0
3231,11/25/13,97,5,4,10,2,2,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0
4096,12/26/13,24,112,19,21,16,14,5,3,4,1,4,7,0,0,0,0,0,0,3,11,0
10476,5/13/14,0,134,11,59,15,2,30,1,3,2,5,2,0,0,0,0,0,0,3,11,0
5948,4/29/14,96,143,6,52,11,8,17,2,4,1,5,5,0,0,0,0,0,0,3,11,0
9140,12/25/13,89,51,4,24,4,7,1,2,2,0,4,6,0,0,0,0,0,0,3,11,0
10258,5/6/13,94,27,0,5,0,0,3,2,1,0,3,8,0,0,0,0,0,0,3,11,0
5675,10/4/12,98,459,0,24,6,0,4,6,4,5,7,6,0,1,0,0,0,0,3,11,0
4743,3/3/13,72,689,8,167,11,8,88,5,8,4,11,6,0,0,0,0,0,0,3,11,0
8805,12/2/12,1,283,10,38,0,13,27,4,7,2,4,8,0,0,0,0,0,0,3,11,0
1542,12/30/13,26,347,0,35,4,3,7,6,4,2,8,5,0,0,0,0,0,0,3,11,0
6770,8/20/13,5,5,13,14,0,5,31,2,2,1,2,6,1,0,0,0,0,0,3,11,1
8773,6/25/13,22,280,0,18,0,0,24,3,5,1,6,7,0,1,0,0,0,0,3,11,0
10475,4/1/13,39,187,5,65,26,20,14,2,4,2,6,5,0,0,0,0,0,0,3,11,0
10420,5/5/14,56,95,14,64,2,9,38,1,4,2,3,7,0,0,0,0,0,0,3,11,0
7514,7/3/13,74,84,10,34,11,10,28,4,3,1,4,6,0,0,0,0,0,0,3,11,0
2902,9/3/12,87,19,4,12,2,2,6,1,1,0,3,5,0,0,0,0,0,0,3,11,0
4345,1/12/14,49,5,1,9,2,0,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0
793,10/6/12,24,18,3,17,3,0,4,1,2,0,3,9,0,0,0,0,0,0,3,11,0
10909,1/15/14,9,992,24,694,51,19,119,0,5,10,5,1,1,0,1,0,0,0,3,11,0
3769,3/2/14,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0
8702,8/20/13,10,9,1,7,0,3,2,2,1,0,3,7,0,0,0,0,0,0,3,11,0
4791,12/16/12,35,19,1,17,2,0,2,1,1,0,3,8,0,0,0,0,0,0,3,11,0
2963,5/2/14,56,709,93,374,104,80,80,1,8,6,6,3,0,0,0,0,0,0,3,11,0
8216,10/11/13,7,158,0,76,13,7,71,6,4,4,3,5,0,0,0,0,0,0,3,11,0
8140,10/3/13,51,10,14,29,4,2,36,3,2,1,4,4,0,0,0,0,0,0,3,11,0
10146,3/2/14,17,25,1,13,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0
5289,11/9/12,30,8,4,12,15,4,29,2,1,1,2,4,0,0,0,0,0,0,3,11,0
2587,5/15/14,21,14,0,6,0,0,0,2,2,0,3,5,0,0,0,0,0,0,3,11,0
4405,7/30/13,2,622,7,115,30,0,15,2,6,3,12,5,0,0,0,0,0,0,3,11,0
8663,5/22/14,85,11,0,3,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0
2589,2/7/14,65,25,3,16,8,5,2,2,2,1,3,6,0,0,0,0,0,0,3,11,0
3421,4/21/13,64,635,15,100,20,7,131,1,9,3,9,6,0,0,0,0,0,0,3,11,0
10490,12/10/12,11,100,64,79,65,0,109,2,6,2,4,7,0,0,0,0,0,0,3,11,0
4094,8/25/12,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0
9958,3/29/14,54,642,14,49,0,7,57,1,9,2,9,5,0,0,0,0,0,0,3,11,0
2534,4/21/14,4,97,1,41,6,2,41,2,4,1,3,7,0,0,0,0,0,0,3,11,0
4188,8/13/12,53,204,5,39,17,0,89,3,5,2,4,8,0,0,0,0,0,0,3,11,1
6613,10/12/12,39,513,7,133,46,14,14,6,8,4,8,8,0,0,0,0,0,0,3,11,0
10827,8/7/12,49,88,3,21,4,1,29,4,3,0,4,9,0,0,0,0,0,0,3,11,0
5491,4/11/13,70,172,12,112,8,0,15,4,6,1,5,7,0,0,0,0,0,0,3,11,0
8402,12/17/13,40,329,35,222,130,35,43,2,7,5,8,4,0,0,0,0,0,0,3,11,0
8783,9/8/12,40,296,13,104,11,13,17,3,4,2,9,3,0,0,0,0,0,0,3,11,0
10010,9/6/12,43,100,2,16,2,1,31,4,3,2,2,9,0,0,0,0,0,0,3,11,1
618,9/28/12,17,422,7,238,69,46,15,1,7,2,12,4,0,0,0,0,0,0,3,11,0
9121,5/20/13,40,1218,16,272,104,0,80,2,5,3,6,6,0,1,1,1,0,0,3,11,1
361,2/18/14,84,5,1,7,2,1,4,1,1,0,2,7,0,0,0,0,0,0,3,11,0
4310,1/22/14,25,507,93,520,242,40,26,1,5,10,5,1,0,0,0,1,0,0,3,11,1
2678,2/13/13,62,52,12,50,4,36,55,3,5,0,3,9,0,0,0,0,0,0,3,11,0
6376,6/10/13,83,191,56,139,51,8,100,4,4,3,8,4,0,0,0,0,0,0,3,11,0
524,1/16/13,47,2,23,11,8,6,46,1,2,1,2,8,0,0,0,0,0,0,3,11,0
10341,2/23/14,45,68,28,39,16,30,41,1,2,2,5,2,0,0,0,0,0,0,3,11,0
5654,3/16/14,34,20,4,10,6,4,17,2,2,0,3,6,0,0,0,0,0,0,3,11,0
4098,1/28/14,3,20,3,16,0,4,1,3,2,0,4,6,0,0,0,0,0,0,3,11,0
5824,4/11/14,1,7,0,1,0,0,0,1,1,0,2,6,0,0,0,0,0,0,3,11,0
7000,10/13/13,18,279,172,74,38,8,246,1,2,10,10,1,0,0,0,0,0,0,3,11,0
2561,11/11/12,45,977,12,253,16,12,101,4,4,3,12,8,0,1,0,0,0,0,3,11,0
5229,2/16/14,81,30,1,8,0,0,3,1,1,0,3,7,0,0,0,0,0,0,3,11,0
4086,12/28/12,77,6,1,7,23,4,19,1,1,1,2,8,0,0,0,0,0,0,3,11,0
2428,5/4/13,23,3,18,26,11,8,12,3,2,0,4,7,0,0,0,0,0,0,3,11,0
8254,4/13/13,48,14,0,2,0,0,7,1,1,0,2,8,0,0,0,0,0,0,3,11,0
2836,9/16/13,61,10,1,7,0,0,1,1,1,0,2,8,0,0,0,0,0,0,3,11,0
8418,3/30/14,60,7,10,17,8,6,13,2,2,0,3,7,0,0,0,0,0,0,3,11,0
1362,3/4/13,75,33,87,64,175,16,74,1,6,1,6,7,0,0,0,0,0,0,3,11,0
7152,4/5/13,64,12,0,13,2,0,10,1,1,0,3,7,0,0,0,0,0,0,3,11,0
10033,2/13/14,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0
9349,12/19/13,84,693,21,118,110,147,42,1,6,5,11,2,0,0,1,1,0,0,3,11,0
274,12/23/13,75,9,3,15,2,3,2,2,2,0,3,6,0,0,0,0,0,0,3,11,0
3388,10/30/13,16,129,26,67,3,67,2,5,6,1,5,7,0,0,0,0,0,0,3,11,0
922,5/4/13,79,16,2,11,3,0,16,2,1,1,2,8,1,0,0,0,0,0,3,11,0
8588,8/25/12,92,201,2,43,3,5,35,4,5,1,5,6,0,0,0,0,0,0,3,11,0
2518,1/25/13,16,5,4,5,4,2,10,1,0,1,2,7,0,0,0,0,0,0,3,11,0
574,4/23/14,96,14,36,11,3,26,35,1,1,1,4,2,0,0,0,0,0,0,3,11,0
3220,2/14/13,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0
5967,7/18/13,60,26,2,19,10,5,8,3,2,1,3,8,0,0,0,0,0,0,3,11,0
1183,9/21/13,11,9,1,4,3,2,3,1,1,0,2,6,0,0,0,0,0,0,3,11,0
6856,9/3/12,75,14,0,23,4,5,19,3,3,0,3,9,0,0,0,0,0,0,3,11,1
4530,10/24/12,36,972,19,595,180,26,138,3,3,7,10,3,0,0,0,1,0,0,3,11,1
1553,9/27/13,71,966,168,672,246,105,126,1,7,5,10,4,0,1,0,1,0,0,3,11,0
4682,10/15/13,88,99,27,102,28,48,6,1,2,2,8,1,0,0,0,0,0,0,3,11,0
8204,12/16/12,93,482,35,553,72,160,17,1,4,4,9,2,0,0,0,0,0,0,3,11,0
5221,12/1/12,93,714,8,99,11,0,47,4,10,7,5,8,1,0,0,0,0,0,3,11,0
1232,10/25/13,54,587,54,348,71,54,130,1,4,4,8,2,0,0,0,0,0,0,3,11,0
1927,3/23/14,41,399,27,159,58,8,39,4,4,4,5,2,0,0,0,0,0,0,3,11,0
5788,2/17/13,46,56,10,92,19,7,25,3,3,2,4,5,0,0,0,0,0,0,3,11,0
6652,6/9/14,28,227,151,573,98,54,31,1,3,4,9,1,0,0,0,0,0,0,3,11,0
6246,11/13/13,40,703,102,601,0,58,43,1,3,11,8,1,0,0,0,0,0,0,3,11,1
5975,9/30/13,82,37,0,17,0,0,3,1,2,0,3,7,0,0,0,0,0,0,3,11,0
6875,8/28/12,38,167,13,180,86,13,70,2,7,3,5,8,0,0,0,0,0,0,3,11,0
4399,6/25/14,3,458,81,356,106,50,40,1,4,4,7,2,0,0,0,0,0,0,3,11,0
4042,10/13/12,87,91,3,52,2,1,31,3,4,0,4,8,0,0,0,0,0,0,3,11,1
2157,1/12/13,49,15,8,16,11,5,22,4,2,0,4,6,0,0,0,0,0,0,3,11,0
10133,2/12/14,16,1302,68,731,89,114,45,0,6,7,12,2,0,1,1,1,0,0,3,11,1
2525,9/14/12,65,153,64,123,116,64,14,2,5,2,9,6,0,0,0,0,0,0,3,11,1
8233,1/26/14,9,508,5,21,7,5,10,4,7,3,7,5,0,1,0,0,0,0,3,11,0
9483,8/19/13,24,290,59,177,77,5,29,7,4,6,8,3,0,0,0,0,0,1,3,11,0
2945,4/13/14,25,38,0,2,0,0,6,1,1,0,3,7,1,0,0,0,1,0,3,11,0
10403,6/18/14,43,2,13,6,7,5,11,3,3,0,3,7,0,0,0,0,0,0,3,11,0
5074,7/8/13,10,30,0,10,2,0,5,1,1,0,3,7,0,0,0,0,0,0,3,11,0
10524,6/20/13,29,386,23,95,54,41,196,4,2,11,5,2,0,0,0,0,0,0,3,11,0
4690,2/13/13,45,443,10,75,0,10,48,4,8,1,8,8,0,0,0,0,0,0,3,11,0
7521,5/12/13,57,901,31,345,75,31,191,1,4,4,11,1,0,0,1,0,0,0,3,11,0
7196,2/8/14,20,9,0,3,0,0,1,1,0,0,3,3,0,0,0,0,0,0,3,11,0
4406,1/16/13,29,846,84,352,91,56,42,4,9,4,8,5,0,0,0,0,0,0,3,11,0
9672,12/21/13,82,8,3,9,19,4,22,3,1,1,3,6,0,0,0,0,0,0,3,11,0
4864,5/2/13,68,72,7,58,13,1,24,4,4,1,3,8,0,0,0,0,0,0,3,11,0
4706,4/27/13,65,29,0,5,0,1,5,1,1,0,3,5,0,0,0,0,0,0,3,11,0
4070,9/1/12,99,169,24,553,188,0,144,1,8,5,4,7,0,1,1,0,0,0,3,11,1
25,11/16/12,9,460,35,422,33,12,153,2,6,6,7,4,0,0,0,0,0,0,3,11,0
3697,2/12/13,20,69,8,26,12,7,12,2,3,0,4,7,0,0,0,0,0,0,3,11,0
217,11/23/12,78,556,14,717,210,0,43,1,7,5,10,4,0,0,0,0,0,0,3,11,0
4220,11/2/13,26,73,0,13,0,1,0,1,2,1,3,3,0,0,0,0,0,0,3,11,0
5286,10/28/13,68,112,1,54,7,7,36,1,3,2,4,3,0,0,0,0,0,0,3,11,0
9559,1/24/14,79,944,0,60,0,0,30,2,7,5,13,5,1,0,0,0,0,0,3,11,0
2849,4/1/13,25,265,199,303,234,9,170,7,10,2,12,7,0,0,0,0,0,0,3,11,0
7787,8/31/12,83,526,28,135,10,21,99,3,5,3,12,5,0,0,0,0,0,0,3,11,0
3102,10/16/13,32,2,3,12,3,5,7,1,1,0,3,8,0,0,0,0,0,0,3,11,0
5868,8/22/13,49,2,4,9,10,5,16,2,1,0,3,7,0,0,0,0,0,0,3,11,0
8370,8/2/12,50,378,97,259,197,194,34,2,7,3,6,4,0,0,0,0,0,0,3,11,0
9988,3/3/13,84,553,25,142,65,67,8,3,6,3,13,4,0,0,0,0,0,0,3,11,0
2939,6/22/14,96,751,127,687,20,15,31,1,4,6,4,2,0,0,0,0,0,0,3,11,0
5529,6/10/14,56,406,0,30,0,0,8,7,8,2,5,7,0,0,0,1,0,0,3,11,0
9743,1/11/13,85,1449,89,161,69,35,107,2,11,8,8,6,0,0,1,0,0,0,3,11,0
5763,11/10/13,63,123,17,171,39,0,30,5,6,2,5,6,0,0,0,0,0,0,3,11,0
3478,6/24/13,17,267,42,309,55,42,21,10,7,4,9,5,0,0,0,0,0,0,3,11,1
7494,1/21/13,11,209,0,40,3,2,15,4,6,1,4,8,0,0,0,0,0,0,3,11,0
1763,7/27/13,62,1259,172,815,97,148,33,1,7,11,10,4,1,0,1,1,0,0,3,11,1
7250,10/1/13,48,344,35,178,15,23,17,7,7,2,9,6,0,0,0,0,0,0,3,11,0
2005,12/11/13,86,22,3,30,0,5,15,2,2,0,4,6,0,0,0,0,0,0,3,11,0
10770,1/26/14,73,247,161,295,210,85,47,2,4,7,13,2,0,0,0,0,0,0,3,11,0
6885,12/1/13,36,38,0,12,3,1,1,1,2,0,3,7,0,0,0,0,0,0,3,11,0
2072,8/16/12,34,896,10,101,13,10,34,6,4,2,9,9,1,0,0,0,0,0,3,11,1
9463,11/13/12,16,931,56,253,91,98,14,4,9,5,7,5,0,0,0,0,0,0,3,11,0
6318,1/13/13,48,758,12,385,33,89,89,1,9,7,13,4,0,0,0,0,0,0,3,11,0
4093,2/11/13,61,216,9,57,20,9,125,7,4,3,5,5,0,0,0,0,0,0,3,11,0
5751,2/13/14,54,2,3,10,11,2,10,1,1,0,3,6,0,0,0,0,0,0,3,11,0
3340,8/17/12,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1
3594,11/5/12,74,539,6,91,8,6,97,13,8,2,9,8,0,0,0,0,0,0,3,11,0
3584,8/20/12,35,1181,26,120,17,13,39,2,5,10,5,8,1,0,0,0,0,0,3,11,1
3643,3/20/14,65,750,8,125,11,8,26,1,4,3,6,2,0,0,1,0,0,0,3,11,0
851,7/9/13,48,306,5,109,21,109,92,9,5,2,10,6,0,0,0,0,0,0,3,11,0
7706,11/7/12,88,350,104,189,197,151,57,6,11,8,5,8,1,0,0,0,0,0,3,11,0
3967,10/25/13,19,331,197,170,58,152,35,1,2,8,13,1,0,0,0,0,0,0,3,11,0
10128,6/8/13,21,620,16,165,0,24,82,5,5,5,12,5,0,0,0,0,0,0,3,11,0
486,2/2/14,27,434,137,400,45,137,45,1,3,4,10,1,0,0,0,0,0,0,3,11,0
9,8/18/12,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,0
9451,11/25/12,92,811,76,428,99,137,107,3,10,4,9,7,0,0,0,0,0,0,3,11,0
9264,4/27/14,1,423,42,706,73,197,197,1,4,8,9,2,0,0,0,0,0,0,3,11,0
3865,4/30/13,14,2,12,10,6,13,30,1,3,1,2,8,0,0,0,0,0,0,3,11,1
2853,3/11/14,74,60,51,87,6,20,51,2,4,2,4,5,0,0,0,0,0,0,3,11,0
1490,11/28/12,84,675,0,85,10,7,77,5,10,3,8,8,0,0,0,0,0,0,3,11,0
6310,9/9/13,4,30,8,12,8,8,12,1,2,0,4,5,0,0,0,0,0,0,3,11,0
10380,9/20/13,50,40,1,40,4,3,18,1,3,0,3,8,0,0,0,0,0,0,3,11,0
3887,11/11/12,2,3,17,26,20,1,39,2,2,0,3,9,0,0,0,0,0,0,3,11,1
4278,6/3/13,73,910,111,724,49,74,55,1,10,2,6,3,0,0,0,0,0,0,3,11,1
8643,5/26/13,21,252,98,827,219,70,196,1,4,5,12,3,0,0,0,0,0,0,3,11,0
1998,2/7/14,82,34,6,21,11,4,8,1,2,1,3,6,0,0,0,0,0,0,3,11,0
10795,5/6/14,14,19,3,19,3,1,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0
11110,4/13/13,56,2,1,1,0,0,1,0,0,0,0,14,0,0,0,0,0,0,3,11,0
2408,11/20/12,20,490,0,184,10,28,21,12,7,4,9,7,0,0,0,0,0,0,3,11,0
202,4/5/14,54,332,194,377,149,125,57,0,4,6,7,1,0,0,0,0,0,0,3,11,0
7998,12/11/12,77,53,8,17,13,0,21,3,2,2,2,7,0,0,0,0,0,0,3,11,0
830,2/24/14,5,784,48,560,42,176,48,1,4,6,4,3,0,0,1,1,0,0,3,11,1
3536,3/24/13,65,7,11,3,10,4,20,2,1,1,3,5,0,0,0,0,0,0,3,11,0
6050,12/11/12,33,1171,43,219,19,14,47,4,6,3,13,9,1,0,0,0,0,0,3,11,0
125,5/15/13,65,215,7,33,3,0,13,6,5,1,5,7,0,1,0,0,0,0,3,11,0
3463,6/14/14,41,674,62,134,0,26,8,4,7,3,13,5,0,0,0,0,0,0,3,11,0
2804,8/18/12,86,57,0,27,0,0,36,4,3,2,2,8,0,0,0,0,0,0,3,11,1
3745,9/4/12,92,5,36,7,0,10,45,2,3,0,3,8,0,0,0,0,0,0,3,11,0
9771,10/5/12,97,104,20,101,24,15,5,6,5,1,5,9,0,0,0,0,0,0,3,11,0
451,12/20/13,91,9,0,7,2,0,4,1,1,1,2,8,0,0,0,0,0,0,3,11,0
10530,12/7/13,0,431,82,441,80,20,102,1,3,6,6,1,0,0,0,0,0,0,3,11,1
1079,10/16/12,59,1000,0,76,0,0,10,3,3,4,9,8,0,1,0,0,0,0,3,11,0
8920,1/12/13,4,448,40,469,80,0,91,3,11,2,12,7,0,0,0,0,0,0,3,11,0
6678,3/28/14,5,33,4,24,4,2,5,2,3,0,4,7,0,0,0,0,0,0,3,11,0
3852,3/8/13,48,505,72,270,36,27,54,4,9,2,12,5,0,0,0,0,0,0,3,11,0
528,11/29/12,99,267,38,701,149,165,63,1,5,4,10,3,0,0,0,0,0,0,3,11,0
73,5/26/13,81,14,0,3,0,0,1,1,0,0,3,5,0,0,0,0,0,0,3,11,0
5589,8/31/12,95,631,0,115,10,7,30,3,9,2,10,7,0,0,0,0,0,0,3,11,0
10212,1/13/13,43,65,4,16,0,4,11,1,3,0,3,8,0,0,0,0,0,0,3,11,0
6365,9/2/13,5,10,12,12,25,1,20,1,2,0,3,6,0,0,0,0,0,0,3,11,0
5636,11/9/12,50,51,4,50,12,1,49,1,4,0,3,8,0,0,0,0,0,0,3,11,1
591,1/20/13,76,293,35,179,46,59,65,2,8,3,7,7,0,0,0,0,0,0,3,11,0
2217,3/29/13,46,11,1,2,2,1,6,1,0,0,3,6,0,0,0,0,0,0,3,11,0
2544,10/12/13,68,50,1,27,6,7,1,1,1,1,4,1,0,0,0,0,0,0,3,11,0
7725,3/8/14,33,173,26,255,35,71,81,1,4,4,7,1,0,0,0,0,0,0,3,11,0
8091,9/2/12,50,423,184,368,13,97,21,1,6,4,6,5,0,0,0,0,0,0,3,11,0
7321,5/23/14,85,292,30,415,63,33,200,1,4,5,4,2,0,0,0,1,0,0,3,11,0
5462,8/12/12,63,757,80,217,29,80,11,5,9,6,12,6,0,0,0,0,0,0,3,11,0
7791,9/15/13,89,12,1,6,0,1,5,2,1,0,3,7,0,0,0,0,0,0,3,11,0
955,10/28/12,81,167,2,44,6,2,19,7,4,2,4,8,1,0,0,0,0,0,3,11,1
4037,6/14/13,77,3,1,3,8,0,5,1,1,0,2,7,0,0,0,0,0,0,3,11,0
6642,1/23/13,50,30,5,22,8,9,28,4,2,1,4,6,0,0,0,0,0,0,3,11,0
2793,7/21/13,10,532,88,168,69,44,133,3,7,3,13,5,0,0,0,0,0,0,3,11,0
5424,2/14/13,30,29,12,59,19,1,36,2,3,0,4,8,0,0,0,0,0,0,3,11,0
879,11/4/13,66,411,0,26,0,0,21,6,7,1,7,7,0,0,0,0,0,0,3,11,0
9530,11/1/12,16,5,3,4,4,1,0,1,1,0,2,8,0,0,0,0,0,0,3,11,0
4828,6/18/14,12,71,99,278,185,121,38,1,5,10,5,1,0,0,0,0,0,0,3,11,0
10699,6/16/14,30,46,0,40,3,0,3,2,3,0,3,8,0,0,0,0,0,0,3,11,0
1497,1/19/13,8,268,11,88,15,3,22,2,6,3,5,5,0,0,0,0,0,0,3,11,0
7476,12/2/12,93,928,63,254,0,12,12,4,5,4,10,4,0,1,0,0,0,0,3,11,0
4390,4/15/14,14,459,15,171,142,23,31,2,5,4,12,2,0,0,0,0,0,0,3,11,0
10478,9/27/12,53,483,0,108,0,6,36,5,11,1,6,9,0,0,0,0,0,0,3,11,1
1081,3/27/13,26,733,9,180,12,19,66,11,6,3,5,4,0,0,0,0,0,0,3,11,0
4261,11/24/12,23,1006,22,115,59,68,45,1,7,6,12,3,0,0,1,1,0,0,3,11,1
9916,11/3/12,92,34,1,14,0,0,5,3,2,0,3,8,0,0,0,0,0,1,3,11,0
5350,2/13/14,29,1156,120,915,94,144,96,1,3,4,10,1,0,0,1,0,0,0,3,11,1
8135,10/28/13,41,7,4,23,7,0,11,1,1,0,3,7,0,0,0,0,0,0,3,11,0
8685,8/17/12,56,244,15,108,4,15,50,6,7,1,6,8,0,0,0,0,0,0,3,11,1
4967,3/29/13,19,233,0,23,0,0,12,4,5,1,5,8,0,0,0,0,0,0,3,11,0
2130,3/23/14,4,35,3,67,10,8,24,1,3,1,3,6,0,0,0,0,0,0,3,11,1
9298,4/28/14,89,1252,0,465,46,35,0,1,4,5,8,1,0,1,1,0,0,0,3,11,0
8175,6/21/13,71,34,4,66,3,10,20,1,2,1,4,7,0,0,0,0,0,0,3,11,0
6257,1/23/13,81,255,43,134,37,14,24,1,7,2,7,7,0,0,0,0,0,0,3,11,0
3790,1/23/14,31,8,1,5,0,0,1,1,1,0,2,6,0,0,0,0,0,0,3,11,0
9952,12/11/13,53,368,32,639,13,43,10,1,4,7,5,1,0,0,0,0,0,0,3,11,0
3503,12/2/13,78,255,47,573,52,32,15,1,5,3,6,1,0,0,0,0,0,0,3,11,0
5223,4/23/14,80,33,8,10,2,10,3,2,2,1,3,4,0,0,0,0,0,0,3,11,0
4608,2/25/14,18,163,23,424,27,65,76,1,3,10,13,1,0,0,0,0,0,0,3,11,1
1626,5/19/14,37,15,0,8,4,2,20,2,1,1,2,5,1,0,0,0,0,0,3,11,1
4764,8/19/12,52,45,12,52,25,22,13,4,3,1,4,7,0,0,0,0,0,0,3,11,1
2471,6/27/14,39,48,58,68,16,66,43,1,3,2,6,2,0,0,0,0,0,0,3,11,0
5892,4/10/13,11,158,6,45,8,2,2,7,3,2,5,7,0,0,0,0,0,0,3,11,0
2612,12/24/13,33,754,160,625,63,32,48,1,7,5,12,3,0,0,0,1,0,0,3,11,0
4971,12/6/12,22,108,1,28,13,1,4,2,3,1,4,8,0,0,0,0,0,0,3,11,0
5185,2/14/13,83,199,66,315,97,174,41,1,4,3,5,2,0,0,0,0,0,0,3,11,0
10069,8/31/12,43,2,7,5,2,15,27,1,2,0,2,9,1,0,0,0,0,0,3,11,0
2262,8/26/13,74,202,5,74,11,5,14,3,6,1,5,7,0,0,0,0,0,0,3,11,0
1131,4/5/14,54,85,0,3,0,0,7,1,2,0,4,3,0,0,0,0,0,0,3,11,0
1041,10/18/12,3,322,3,50,4,3,42,5,7,1,6,8,0,0,0,0,0,0,3,11,1
24,2/15/14,96,18,2,19,0,2,6,5,3,0,4,7,0,0,0,0,0,0,3,11,0
3409,10/15/13,68,141,8,129,3,11,47,3,7,1,4,9,1,0,0,0,0,0,3,11,0
7022,9/28/12,2,739,107,309,140,80,35,1,2,5,13,6,0,0,0,0,0,0,3,11,0
7943,4/25/14,40,18,0,6,3,3,5,1,1,1,3,2,0,0,0,0,0,0,3,11,0
5272,6/27/13,64,378,0,88,19,4,73,4,8,5,3,7,0,0,0,0,0,0,3,11,0
5453,9/26/12,26,1083,108,649,253,151,108,1,4,7,12,2,0,0,0,1,0,0,3,11,0
2565,6/1/13,69,1016,12,215,16,12,63,1,4,5,10,3,0,1,0,0,0,0,3,11,0
800,8/30/13,57,23,1,6,0,0,2,2,1,0,3,4,0,0,0,0,0,0,3,11,0
11092,3/2/14,78,12,1,21,2,2,3,2,2,0,3,7,0,0,0,0,0,0,3,11,0
5062,7/27/13,71,35,0,4,0,0,0,1,2,0,2,8,0,0,0,0,0,0,3,11,0
8969,1/16/13,59,548,31,422,0,112,28,4,5,5,11,3,0,0,0,0,0,0,3,11,0
4656,3/30/13,28,342,32,230,34,32,40,5,10,5,4,9,1,0,0,0,0,0,3,11,0
4480,3/9/14,61,365,3,15,4,3,11,5,7,2,5,6,0,0,0,0,0,0,3,11,0
9971,4/11/14,22,397,19,69,12,0,9,1,4,4,8,2,0,0,0,0,0,0,3,11,0
6729,8/10/12,95,456,19,832,75,118,38,1,4,5,11,3,0,0,0,0,0,0,3,11,0
1773,12/4/12,38,5,6,15,11,7,13,1,2,0,3,9,0,0,0,0,0,0,3,11,0
9242,8/17/13,19,836,185,575,24,25,77,1,6,3,9,4,1,0,0,0,0,0,3,11,1
1764,8/9/13,92,100,2,128,23,7,10,4,5,1,5,8,0,0,0,0,0,0,3,11,0
6215,12/29/13,24,10,0,10,3,1,7,2,1,1,2,8,0,0,0,0,0,0,3,11,1
10099,10/5/13,21,238,115,215,169,69,76,3,5,3,13,4,0,0,0,0,0,0,3,11,0
5423,10/27/13,35,6,0,5,2,1,2,1,1,0,2,7,0,0,0,0,0,0,3,11,0
940,5/18/14,9,158,11,99,15,11,17,2,3,2,7,3,0,0,0,0,0,0,3,11,0
3011,1/27/14,23,86,12,75,33,15,6,1,4,1,5,4,0,0,0,0,0,0,3,11,0
3298,11/8/12,92,856,0,76,12,9,199,7,9,6,9,8,0,0,0,0,0,0,3,11,0
8286,8/20/13,55,98,1,17,0,1,5,1,3,0,4,7,0,1,0,0,0,0,3,11,0
